RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.250000000, "111.080", "20250730", 0.00, "", "7729", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000008G7S", "0718 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.109375000, "111.035", "20250730", 0.00, "", "7748", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000DILX", "0929 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.234375000, "111.075", "20250730", 0.00, "", "7782", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L684", "1337 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7817", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000NGCA", "1415 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.046875000, "111.015", "20250730", 0.00, "", "7792", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LWAP", "1349 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.250000000, "111.080", "20250730", 0.00, "", "7766", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000K00G", "1313 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.015625000, "111.005", "20250730", 0.00, "", "7813", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000N7M6", "1409 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.265625000, "111.085", "20250730", 0.00, "", "7772", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000KHUS", "1328 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.234375000, "111.075", "20250730", 0.00, "", "7759", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000JAA7", "1300 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.359375000, "111.115", "20250730", 0.00, "", "7725", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000007JUC", "0646 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.171875000, "111.055", "20250730", 0.00, "", "7790", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LMS7", "1345 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.203125000, "111.065", "20250730", 0.00, "", "7784", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L77X", "1337 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.109375000, "111.035", "20250730", 0.00, "", "7793", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LJLQ", "1343 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.296875000, "111.095", "20250730", 0.00, "", "7767", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000JUIU", "1310 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7745", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000BR8H", "0839 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.312500000, "111.100", "20250730", 0.00, "", "7774", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000KU54", "1334 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.250000000, "111.080", "20250730", 0.00, "", "7764", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000JGD7", "1303 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.140625000, "111.045", "20250730", 0.00, "", "7735", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000009PP1", "0746 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.218750000, "111.070", "20250730", 0.00, "", "7779", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L1KH", "1336 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.093750000, "111.030", "20250730", 0.00, "", "7744", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000C5HE", "0848 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.000000000, "111.000", "20250730", 0.00, "", "7796", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000M4TL", "1353 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.234375000, "111.075", "20250730", 0.00, "", "7781", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L4TB", "1337 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.125000000, "111.040", "20250730", 0.00, "", "7737", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000AC5E", "0803 ", "", "20250919", "01", "", "HWANG_ATS                                                   ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.015625000, "111.005", "20250730", 0.00, "", "7815", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000NAG8", "1411 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.187500000, "111.060", "20250730", 0.00, "", "7783", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L7FB", "1337 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.296875000, "111.095", "20250730", 0.00, "", "7728", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000008LML", "0723 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.109375000, "111.035", "20250730", 0.00, "", "7733", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000009MCD", "0742 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7787", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LXHU", "1350 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.281250000, "111.090", "20250730", 0.00, "", "7730", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000008KKW", "0722 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7823", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000NZKW", "1426 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.281250000, "111.090", "20250730", 0.00, "", "7760", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000J9VW", "1300 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250730", 0.00, "", "7799", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000MGA2", "1358 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.078125000, "111.025", "20250730", 0.00, "", "7746", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000C3BQ", "0847 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.375000000, "111.120", "20250730", 0.00, "", "7713", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000000IME", "1738 ", "", "20250919", "01", "", "JDAS", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.062500000, "111.020", "20250730", 0.00, "", "7741", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000AW5Q", "0818 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.281250000, "111.090", "20250730", 0.00, "", "7758", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000J7AJ", "1300 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7749", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000CCHC", "0852 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.140625000, "111.045", "20250730", 0.00, "", "7788", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LD6T", "1340 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.281250000, "111.090", "20250730", 0.00, "", "7768", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000JWRC", "1311 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.421875000, "111.135", "20250730", 0.00, "", "7722", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000769C", "0615 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.015625000, "111.005", "20250730", 0.00, "", "7791", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000LZGT", "1350 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.250000000, "111.080", "20250730", 0.00, "", "7780", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L56A", "1337 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.265625000, "111.085", "20250730", 0.00, "", "7727", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000008B0S", "0715 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.046875000, "111.015", "20250730", 0.00, "", "7816", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000NIQ1", "1416 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250730", 0.00, "", "7814", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000NBOK", "1412 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250730", 0.00, "", "7801", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000MG6G", "1358 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.312500000, "111.100", "20250730", 0.00, "", "7720", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073000005T5G", "0434 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.109375000, "111.035", "20250730", 0.00, "", "7739", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000AC5A", "0803 ", "", "20250919", "01", "", "HWANG_ATS                                                   ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.296875000, "111.095", "20250730", 0.00, "", "7775", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000KV2K", "1334 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.296875000, "111.095", "20250730", 0.00, "", "7778", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000L0U2", "1336 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250730", 0.00, "", "7808", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507300000MGSK", "1358 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
