RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.078125000, "111.025", "20250731", 0.00, "", "7852", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000AXFX", "0756 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.125000000, "111.040", "20250731", 0.00, "", "7854", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000B7PJ", "0808 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.937500000, "110.300", "20250731", 0.00, "", "7882", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000P1GG", "1539 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250731", 0.00, "", "7839", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025073100000J0K", "1700 ", "", "20250919", "01", "", "JDAS", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.093750000, "111.030", "20250731", 0.00, "", "7865", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000M2G3", "1319 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.187500000, "111.060", "20250731", 0.00, "", "7849", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000A9ZO", "0732 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.078125000, "111.025", "20250731", 0.00, "", "7873", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000NLCS", "1434 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250731", 0.00, "", "7866", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000ON30", "1503 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.015625000, "111.005", "20250731", 0.00, "", "7876", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000OICA", "1501 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250731", 0.00, "", "7870", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000N18E", "1406 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.109375000, "111.035", "20250731", 0.00, "", "7872", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000NSD5", "1449 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250731", 0.00, "", "7879", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000OTJP", "1515 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250731", 0.00, "", "7886", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000P3Q6", "1552 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.062500000, "111.020", "20250731", 0.00, "", "7867", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000MVON", "1359 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.031250000, "111.010", "20250731", 0.00, "", "7868", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000MYTF", "1401 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 110.984375000, "110.315", "20250731", 0.00, "", "7888", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000P4FR", "1553 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 111.046875000, "111.015", "20250731", 0.00, "", "7875", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000NW93", "1453 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 110.968750000, "110.310", "20250731", 0.00, "", "7869", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202507310000OWCS", "1525 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
