ACCOUNT,UNDERLYING,ASSET,RUN_DATE,PRODUCT_CODE,LONG_SHORT,PUT_CALL,STRIKE_PRICE,QUANTITY,EXPIRE_DATE,LOT_SIZE,PRICE_TODAY,IS_AMERICAN
SHAH,ZN,ZN,05/26/2025,FUTURE,L,,,500,06/18/2025,1000,,
SHAH,ZN,VY4,05/26/2025,FUTR-OP,S,P,,100,05/27/2025,1000,,Y
SHAH,ZN,VY4,05/26/2025,FUTR-OP,L,P,,200,05/27/2025,1000,,Y
SHAH,ZN,WY4,05/26/2025,FUTR-OP,L,P,,150,05/28/2025,1000,,Y
SHAH,ZN,WY4,05/26/2025,FUTR-OP,L,P,,100,05/28/2025,1000,,Y
SHAH,ZN,WY4,05/26/2025,FUTR-OP,L,P,,200,05/28/2025,1000,,Y
SHAH,ZN,ZN5,05/26/2025,FUTR-OP,L,P,,50,05/30/2025,1000,,Y
SHAH,ZN,ZN5,05/26/2025,FUTR-OP,L,P,,100,05/30/2025,1000,,Y
SHAH,FGBL,FGBL,05/26/2025,FUTURE,L,,,10,06/15/2025,1000,,
