key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,111.21875,111.234375,,F,,,,,1000,1000,0.0,111.2265625,111226562.5,22227,0,calculated,111.2265625,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110:25.C,0.96875,1.0,110.25,C,0.9802583,,1090.7195671,911.1372526,0,0,0.0,,,22227,0,adjtheor,0.9802583,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:5.C,0.71875,0.75,110.5,C,0.7312841,,864.4185206,708.7140745,0,0,0.0,,,22227,0,adjtheor,0.7312841,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:75.C,0.46875,0.5,110.75,C,0.4860762,,637.74681,511.4352418,0,0,0.0,,,22227,0,adjtheor,0.4860762,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111.C,0.25,0.28125,111.0,C,0.2617848,385.4432151,565.2611837,480.8695321,0,0,0.0,,,22227,0,adjtheor,0.2617848,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111:25.C,0.078125,0.109375,111.25,C,0.101896,428.3133498,493.2060025,460.7660716,0,0,0.0,,,22227,0,adjtheor,0.101896,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:25.C,0.96875,1.0,110.25,C,0.982267,,786.0174269,656.6946845,0,0,0.0,,,22227,0,adjtheor,0.982267,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:5.C,0.71875,0.75,110.5,C,0.7371381,,622.9318338,510.7058731,0,0,0.0,,,22227,0,adjtheor,0.7371381,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:75.C,0.484375,0.515625,110.75,C,0.5019593,323.0620823,548.6060694,459.5932793,0,0,0.0,,,22227,0,adjtheor,0.5019593,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111.C,0.28125,0.3125,111.0,C,0.2966333,407.3576002,518.7269824,464.2258917,0,0,0.0,,,22227,0,adjtheor,0.2966333,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111:25.C,0.140625,0.15625,111.25,C,0.1475573,448.8810519,495.5812925,472.2327097,0,0,0.0,,,22227,0,adjtheor,0.1475573,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:25.C,0.984375,1.015625,110.25,C,0.9952175,404.3770166,621.9613843,539.1583068,0,0,0.0,,,22227,0,adjtheor,0.9952175,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:5.C,0.75,0.78125,110.5,C,0.7664335,427.2798479,560.4606599,500.2650814,0,0,0.0,,,22227,0,adjtheor,0.7664335,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:75.C,0.546875,0.578125,110.75,C,0.5594418,474.6052599,560.0582359,518.3500311,0,0,0.0,,,22227,0,adjtheor,0.5594418,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.111.C,0.375,0.40625,111.0,C,0.3863018,497.1747735,565.3055446,531.3778,0,0,0.0,,,22227,0,adjtheor,0.3863018,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.111:25.C,0.234375,0.265625,111.25,C,0.2513246,500.0139887,564.026949,532.021393,0,0,0.0,,,22227,0,adjtheor,0.2513246,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.110:25.C,1.0,1.03125,110.25,C,1.0125949,430.5517772,550.5025499,496.6761973,0,0,0.0,,,22227,0,adjtheor,1.0125949,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.110:5.C,0.78125,0.8125,110.5,C,0.7947644,447.5722478,529.9106303,490.3739355,0,0,0.0,,,22227,0,adjtheor,0.7947644,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.110:75.C,0.578125,0.609375,110.75,C,0.5999854,447.242898,510.5898066,479.3665154,0,0,0.0,,,22227,0,adjtheor,0.5999854,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.111.C,0.421875,0.4375,111.0,C,0.4360659,478.3477917,505.1134994,491.747648,0,0,0.0,,,22227,0,adjtheor,0.4360659,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.111:25.C,0.28125,0.3125,111.25,C,0.3040634,475.9696869,527.0813119,501.5259431,0,0,0.0,,,22227,0,adjtheor,0.3040634,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY3.21JUL25.110:25.C,1.015625,1.03125,110.25,C,,,,,0,0,0.0,,,22227,0,calculated,1.0234375,21JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int'; Price: calculated,
XCME.VY3.21JUL25.110:5.C,0.796875,0.828125,110.5,C,,452.033221,523.3938491,488.7728688,0,0,0.0,,,22227,0,calculated,0.8125,21JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int'; Price: calculated,
XCME.VY3.21JUL25.110:75.C,0.59375,0.625,110.75,C,,468.6792596,524.9005366,497.1663959,0,0,0.0,,,22227,0,calculated,0.609375,21JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int'; Price: calculated,
XCME.VY3.21JUL25.111.C,0.4375,0.46875,111.0,C,,461.8165592,511.4919376,486.6542484,0,0,0.0,,,22227,0,calculated,0.453125,21JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int'; Price: calculated,
XCME.VY3.21JUL25.111:25.C,0.3125,0.328125,111.25,C,,479.8728424,527.6899881,503.7814153,0,0,0.0,,,22227,0,calculated,0.3203125,21JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int'; Price: calculated,
XCME.ZN2.11JUL25.110:25.P,,0.0069999,110.25,P,0.0001958,,885.6919045,792.5655483,0,0,0.0,,,22227,0,adjtheor,0.0001958,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000196 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.110:5.P,,0.015625,110.5,P,0.0012196,,814.6620515,701.5649807,0,0,0.0,,,22227,0,adjtheor,0.0012196,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.001220 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.110:75.P,,0.015625,110.75,P,0.0060143,,596.9455728,505.7635436,0,0,0.0,,,22227,0,adjtheor,0.0060143,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111.P,0.015625,0.046875,111.0,P,0.0317221,355.1854411,542.6558386,456.0424397,0,0,0.0,,,22227,0,adjtheor,0.0317221,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111:25.P,0.109375,0.125,111.25,P,0.1218335,410.3927495,475.300582,442.8539346,100,100,-1700.0,0.1171875,11718.75,22227,0,adjtheor,0.1218335,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:25.P,,0.015625,110.25,P,0.0022045,,744.920134,650.7218494,0,0,0.0,,,22227,0,adjtheor,0.0022045,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:5.P,,0.015625,110.5,P,0.0070756,,587.0878462,505.6029219,0,0,0.0,,,22227,0,adjtheor,0.0070756,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:75.P,0.015625,0.03125,110.75,P,0.0218968,430.1911518,525.9188442,481.4571492,100,100,3900.0,0.0234375,2343.75,22227,0,adjtheor,0.0218968,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111.P,0.046875,0.078125,111.0,P,0.0665708,391.0674068,503.8669881,448.8131288,200,200,2199.9999999,0.0625,12500.0,22227,0,adjtheor,0.0665708,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111:25.P,0.15625,0.171875,111.25,P,0.1674948,435.9894658,482.693221,459.342994,0,0,0.0,,,22227,0,adjtheor,0.1674948,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:25.P,0.015625,0.03125,110.25,P,0.015155,510.9733068,601.1753255,559.8219052,0,0,0.0,,,22227,0,adjtheor,0.015155,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:5.P,0.03125,0.046875,110.5,P,0.0363736,481.8602326,544.6553182,514.53619,0,0,0.0,,,22227,0,adjtheor,0.0363736,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:75.P,0.078125,0.09375,110.75,P,0.0793794,506.5109576,548.7139336,527.8452638,1,1,227.0,0.0859375,85.9375,22227,0,adjtheor,0.0793794,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.111.P,0.140625,0.171875,111.0,P,0.1562395,487.6789093,555.9655817,521.9674565,0,0,0.0,,,22227,0,adjtheor,0.1562395,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.111:25.P,0.265625,0.28125,111.25,P,0.2712621,523.1875492,555.1935808,539.1907833,100,100,2300.0,0.2734375,27343.75,22227,0,adjtheor,0.2712621,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN3.18JUL25.110:25.P,0.03125,0.046875,110.25,P,0.0325324,480.0761597,536.44152,509.4864898,0,0,0.0,,,22227,0,adjtheor,0.0325324,18JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
