key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.828125,110.84375,,F,,,,,1000,1000,0.0,110.8359375,110835937.5,22.227,111325071.523,calculated,110.8359375,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110:25.C,0.578125,0.59375,110.25,C,0.5893415,,,722.083393,0,0,0.0,,,22.227,111325071.523,adjtheor,0.5893415,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:5.C,0.328125,0.359375,110.5,C,0.3400644,,629.1899122,445.5206252,0,0,0.0,,,22.227,111325071.523,adjtheor,0.3400644,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:75.C,0.109375,0.125,110.75,C,0.1152256,403.6473271,543.649612,475.4755181,0,0,0.0,,,22.227,111325071.523,adjtheor,0.1152256,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111.C,0.0069999,0.03125,111.0,C,0.0124505,397.3048686,680.1820817,553.8993654,0,0,0.0,,,22.227,111325071.523,adjtheor,0.0124505,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111:25.C,,0.0069999,111.25,C,0.0004299,,804.5976669,699.8589389,0,0,0.0,,,22.227,111325071.523,adjtheor,0.0004299,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000430 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.110:25.C,0.578125,0.609375,110.25,C,0.593654,,671.5688706,546.497886,0,0,0.0,,,22.227,111325071.523,adjtheor,0.593654,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:5.C,0.359375,0.375,110.5,C,0.3612268,452.7732109,550.4741896,503.9372356,0,0,0.0,,,22.227,111325071.523,adjtheor,0.3612268,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.110:75.C,0.171875,0.1875,110.75,C,0.1739872,456.8192602,517.793179,487.3062196,0,0,0.0,,,22.227,111325071.523,adjtheor,0.1739872,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111.C,0.0625,0.078125,111.0,C,0.0634497,475.443912,540.875602,508.5999654,0,0,0.0,,,22.227,111325071.523,adjtheor,0.0634497,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.VY2.14JUL25.111:25.C,0.015625,0.03125,111.25,C,0.0186961,482.4871146,594.9141664,542.4467025,0,0,0.0,,,22.227,111325071.523,adjtheor,0.0186961,14JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:25.C,0.640625,0.65625,110.25,C,0.6295551,547.1702443,600.7244727,574.4626621,0,0,0.0,,,22.227,111325071.523,adjtheor,0.6295551,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:5.C,0.453125,0.46875,110.5,C,0.4355308,521.5171153,602.7321913,562.5434515,0,0,0.0,,,22.227,111325071.523,adjtheor,0.4355308,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.WY3.16JUL25.110:75.C,0.296875,0.3125,110.75,C,0.2807775,565.9270621,601.4497005,583.6883813,0,0,0.0,,,22.227,111325071.523,adjtheor,0.2807775,16JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
