key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110:25.C,,,110.25,C,0.5703197,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5703197,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000007200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:5.C,,,110.5,C,0.3213117,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3213117,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000999200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:75.C,,,110.75,C,0.1019278,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1019278,11JUL25,2.7557319223985893e-06,91.15773770070959,91.15773770070959,0.678906861910902,42.771132300386824,2.3665582976739983,12.244278703493888,0.0005944943247156199,0.03745314245708405,-39018.78555623061,0.0014079758630512462,-1.8253922760953702,-30191367.482576035,5697.710153576941,-555464735.838401,618853.7415870813,-1844187.0659734125,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.C,,,111.0,C,0.0099335,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0099335,11JUL25,2.7557319223985893e-06,94.7936723907875,94.7936723907875,0.12675218766190766,7.985387822700182,1.3209205459626063,5.775092835105596,0.00034505872323699154,0.021738699563930465,-23550.756167599764,0.004746284106972399,2.5038898126466393,43065312.09974587,2912.8056268629516,464177903.5253787,-223013.06546318653,1541107.5280955357,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.C,,,111.25,C,0.0003244,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0003244,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000324 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.110:25.C,,,110.25,C,0.5722183,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5722183,14JUL25,0.0032682980599647265,4.808487003994326,4.808487003994326,0.9809902364608247,61.802384897031956,0.168696803047719,4.7897166044318595,0.0026511662056146156,0.16702347095372078,-7.739149018964012,2.373098365156433,-20.0083509445346,-14718.653825776004,-4206.692154463001,69827.39050019729,-44071.394232451894,7983.928448717778,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.C,,,110.5,C,0.3352916,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3352916,14JUL25,0.0032682980599647265,4.669433373109769,4.669433373109769,0.8849129611776977,55.749516554194955,0.7275111221074057,6.604126080590623,0.011102620010670057,0.6994650606722136,-31.47295107325544,3.4234110283730526,-49.90560688626626,-35650.19193851361,-1438.1502674462015,-208363.29238472352,32770.50308535478,-23823.854877323447,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.C,,,110.75,C,0.1454904,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1454904,14JUL25,0.0032682980599647265,4.676910546429729,4.676910546429729,0.603714652235757,38.03402309085269,1.441362761962031,8.25637034161748,0.022032004787655556,1.3880163016223,-62.55483574727752,0.3257768731236987,-21.669394399219573,-15504.37220550642,1319.6030108396644,-169952.3229178748,75889.86930103968,-19432.01909952309,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.C,,,111.0,C,0.0428623,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0428623,14JUL25,0.0032682980599647265,4.830693689283353,4.830693689283353,0.2576361727770812,16.231078884956116,1.1689916340999853,5.721799721406583,0.018456211542302675,1.1627413271650686,-54.12524395476027,1.6174398381592208,43.48302702742949,32134.949199616167,-1588.1963887634954,299821.9724328024,-109160.22329534871,34281.06303428545,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:25.C,,,111.25,C,0.009217,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.009217,14JUL25,0.0032682980599647265,5.119125604006141,5.119125604006141,0.07101995519837084,4.474257177497363,0.4639219821799325,2.13959015910531,0.007761799019303757,0.4889933382161367,-24.121593041201255,3.2685777480538576,38.94053245381175,30496.220519142487,2689.9042060134934,87978.44086564728,15190.655495408319,10059.284356317046,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:25.C,,,110.25,C,0.609991,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.609991,16JUL25,0.011204805996472663,5.072223649475499,5.072223649475499,0.8559308959301246,53.92364644359785,0.4226707879517197,5.272490120286899,0.024021768069223,1.5133713883610491,-21.57587842452248,5.343566581754594,-47.52440949220402,-10756.742857912956,-107.28554106874412,-37498.71834729317,7771.756125959422,-7938.685382530271,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:5.C,,,110.5,C,0.4151076,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.4151076,16JUL25,0.011204805996472663,5.177385700075597,5.177385700075597,0.7205474631499643,45.394490178447754,0.6136476901941809,5.461867027610554,0.03559868577933589,2.242717204098161,-32.63695307936573,2.34879891858843,-37.96491842638912,-8771.192728691665,430.87875494054464,-42546.683174487865,13972.212457791999,-9007.367362912417,True,,bachelier_v1.0
