key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110:25.C,,,110.25,C,0.5703197,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5703197,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000007200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:5.C,,,110.5,C,0.3213117,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3213117,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000999200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:75.C,,,110.75,C,0.1019278,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1019278,11JUL25,2.7557319223985893e-06,91.15773770070959,91.15773770070959,0.678906861910902,42.771132300386824,2.3665582976739983,12.244278703493888,0.0005944943247156199,0.03745314245708405,-39018.78555623061,0.0014079758630512462,-1.8253922760953702,-30191367.482576035,5697.710153576941,-555464735.838401,618853.7415870813,-1844187.0659734125,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.C,,,111.0,C,0.0099335,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0099335,11JUL25,2.7557319223985893e-06,94.7936723907875,94.7936723907875,0.12675218766190766,7.985387822700182,1.3209205459626063,5.775092835105596,0.00034505872323699154,0.021738699563930465,-23550.756167599764,0.004746284106972399,2.5038898126466393,43065312.09974587,2912.8056268629516,464177903.5253787,-223013.06546318653,1541107.5280955357,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.C,,,111.25,C,0.0003244,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0003244,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000324 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.110:25.C,,,110.25,C,0.5722998,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5722998,14JUL25,0.003306878306878307,4.8104830139439425,4.8104830139439425,0.9803795011613615,61.76390857316578,0.17220620800483727,4.801080344448917,0.0027394015823510817,0.17258229968811814,-7.9067068681626225,2.4204561191154297,-20.41611054816693,-14849.556574017126,-4171.6074505698325,67122.17137427279,-43787.802550581415,7719.783122276819,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.C,,,110.5,C,0.3356171,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3356171,14JUL25,0.003306878306878307,4.671130684593143,4.671130684593143,0.8834589682053868,55.657914996939375,0.7294668644108089,6.605781651309125,0.011267973061320354,0.7098823028631823,-31.58050483194146,3.430119952669982,-50.02158380566457,-35328.99207699598,-1366.4138089292378,-207548.5967246969,33784.56479616153,-23870.356414924776,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.C,,,110.75,C,0.1461341,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1461341,14JUL25,0.003306878306878307,4.678587949172721,4.678587949172721,0.6030854764353081,37.99438501542441,1.433029471247911,8.220652972411253,0.022171145552215058,1.3967821697895486,-62.23779263996865,0.3236611746227452,-21.53638785713868,-15234.894566204355,1296.928996125891,-166010.34631898516,74098.53429962682,-19093.00374820474,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.C,,,111.0,C,0.04342,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.04342,14JUL25,0.003306878306878307,4.83243318099248,4.83243318099248,0.2589419582899195,16.313343372264928,1.16478202986364,5.71057610134645,0.018613529529553,1.1726523603618388,-53.96918262839715,1.610455315522643,43.31084634845126,31645.671773857768,-1577.0915571507915,294020.6678971963,-107221.97525132848,33815.58944178189,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:25.C,,,111.25,C,0.0094663,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0094663,14JUL25,0.003306878306878307,5.120892624631351,5.120892624631351,0.07226283612102812,4.552558675624772,0.4672263017476263,2.1579251033446467,0.007912089029937836,0.49846160888608365,-24.310175015301166,3.289587049057956,39.20435678860496,30355.108791666098,2613.9816350652313,89772.99826115719,13820.27991339433,10324.875709820939,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:25.C,,,110.25,C,0.6102152,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.6102152,16JUL25,0.011243386243386244,5.072820767448826,5.072820767448826,0.8554881833581098,53.89575555156092,0.42276877615907643,5.271019642679436,0.024112905997346352,1.5191130778328201,-21.585961818861165,5.343547194232275,-47.52983176546962,-10722.317655637456,-103.47008127884753,-37392.58484593621,7780.4982660434825,-7929.833132219053,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:5.C,,,110.5,C,0.4154464,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.4154464,16JUL25,0.011243386243386244,5.177992898223116,5.177992898223116,0.7201868168856307,45.371769463794735,0.612905683330949,5.457407288060185,0.03568224979144185,2.2479817368608366,-32.60513576694867,2.3454086456910086,-37.91456565328901,-8730.52599288883,429.59581846736404,-42291.64992017925,13892.504687401743,-8968.776246280122,True,,bachelier_v1.0
