key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110.C,,,110.0,C,0.8203005,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203005,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000012000 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:25.C,,,110.25,C,0.5703197,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5703197,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000007200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:5.C,,,110.5,C,0.3213117,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3213117,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000999200 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:75.C,,,110.75,C,0.1019278,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1019278,11JUL25,2.7557319223985893e-06,91.15773770070959,91.15773770070959,0.678906861910902,42.771132300386824,2.3665582976739983,12.244278703493888,0.0005944943247156199,0.03745314245708405,-39018.78555623061,0.0014079758630512462,-1.8253922760953702,-30191367.482576035,5697.710153576941,-555464735.838401,618853.7415870813,-1844187.0659734125,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.C,,,111.0,C,0.0099335,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0099335,11JUL25,2.7557319223985893e-06,94.7936723907875,94.7936723907875,0.12675218766190766,7.985387822700182,1.3209205459626063,5.775092835105596,0.00034505872323699154,0.021738699563930465,-23550.756167599764,0.004746284106972399,2.5038898126466393,43065312.09974587,2912.8056268629516,464177903.5253787,-223013.06546318653,1541107.5280955357,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.C,,,111.25,C,0.0003244,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0003244,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000324 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:5.C,,,111.5,C,8.4e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,8.4e-06,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000008 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:75.C,,,111.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112.C,,,112.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:25.C,,,112.25,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:5.C,,,112.5,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:75.C,,,112.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.113.C,,,113.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,2.7557319223985893e-06,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.110.C,,,110.0,C,0.8203494,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203494,14JUL25,0.00310570987654321,4.51607515999557,4.51607515999557,0.9994417603049083,62.96483089920922,0.007819214942785905,4.228689857388532,0.00010966933144635106,0.006909167881120117,-0.31641345107532803,0.25798798953233976,-1.4203040318222588,-1032.6463212483557,-974.5429206941291,31280.61743598938,8701.457422941001,3486.4685670594454,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:25.C,,,110.25,C,0.5719105,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5719105,14JUL25,0.00310570987654321,4.806485082458916,4.806485082458916,0.9833787883301474,61.95286366479928,0.15439002138548422,4.742964905865605,0.002304664484603486,0.14519386253001962,-7.076913518216553,2.173650977377838,-18.319116269131083,-14175.593112614415,-4336.011679038343,81142.10327364736,-44816.92764796637,9043.919708668469,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.C,,,110.5,C,0.333999,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.333999,14JUL25,0.00310570987654321,4.668414253421707,4.668414253421707,0.8908735539184622,56.12503389686312,0.7186273457135323,6.593900861594551,0.010419191225386837,0.6564090471993708,-31.07505997739136,3.383083684391313,-49.30696146023284,-37058.407066997526,-1754.1938083349148,-211408.7697123085,27966.629080125687,-23563.1547846191,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.C,,,110.75,C,0.142877,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.142877,14JUL25,0.00310570987654321,4.675977013496977,4.675977013496977,0.6063519688778211,38.20017403930272,1.476209226234609,8.405752688212011,0.02143784694920169,1.3505843577997065,-64.0415911964508,0.333786109667056,-22.19770561746112,-16710.505060947668,1417.2486592723692,-187710.45620142,83746.50601174028,-20921.793075020232,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.C,,,111.0,C,0.0406116,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0406116,14JUL25,0.00310570987654321,4.8297371320317755,4.8297371320317755,0.2521956553263014,15.888326285556989,1.1861152696657602,5.766913257673869,0.01779144711968965,1.120861168540448,-54.89633469947854,1.641782573265448,44.12871377710088,34312.62030104521,-1630.773511215891,325630.0154342013,-117411.18621972333,36294.00268794651,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:25.C,,,111.25,C,0.0082365,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0082365,14JUL25,0.00310570987654321,5.118165487474743,5.118165487474743,0.06597440848309208,4.1563877344348015,0.4496927016593867,2.061922848515093,0.007148107024729516,0.4503307425579595,-23.372972640476835,3.1695136825662518,37.75324053455027,31108.4004020585,3014.99229725516,79679.6636334674,21183.364021290985,8880.919414727892,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:5.C,,,111.5,C,0.0014762,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0014762,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.001476 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.111:75.C,,,111.75,C,0.000326,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.000326,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000326 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.112.C,,,112.0,C,3.41e-05,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,3.41e-05,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000034 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.112:25.C,,,112.25,C,9.4e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,9.4e-06,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000009 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.112:5.C,,,112.5,C,3.8e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,3.8e-06,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000004 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.112:75.C,,,112.75,C,1.8e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.8e-06,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000002 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.113.C,,,113.0,C,1.2e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.2e-06,14JUL25,0.00310570987654321,,,,,,,,,,,,,,,,,False,Market price 0.000001 below minimum safeguard 0.001953,
