key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.108.C,,,108.0,C,2.8203124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,2.8203124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.108:25.C,,,108.25,C,2.5703124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,2.5703124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.108:5.C,,,108.5,C,2.3203124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,2.3203124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.108:75.C,,,108.75,C,2.0703124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,2.0703124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.109.C,,,109.0,C,1.8203124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.8203124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.109:25.C,,,109.25,C,1.5703125,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.5703125,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.109:5.C,,,109.5,C,1.3203124,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.3203124,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.109:75.C,,,109.75,C,1.070312,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,1.070312,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110.C,,,110.0,C,0.8203005,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203005,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
