key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110.C,,,110.0,C,0.8203005,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203005,11JUL25,,0.055556,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000012000 > tolerance 0.000001000,
XCME.ZN2.11JUL25.110:25.C,,,110.25,C,0.5703197,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5703197,11JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:5.C,,,110.5,C,0.3213117,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3213117,11JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:75.C,,,110.75,C,0.1019278,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1019278,11JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.C,,,111.0,C,0.0099335,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0099335,11JUL25,,0.055556,0.6676261403846308,0.6676261403846308,0.12675272616216615,7.985421748216467,1.3209214566648981,5.7750987113840795,0.04899381938433229,3.0866106212129343,-1.1681890308543057,95.68548486898004,355.5179461782769,2136.1605789156333,2912.7377083883352,23024.55735090634,-223014.3653240596,10853.923839864496,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.C,,,111.25,C,0.0003244,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0003244,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000324 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:5.C,,,111.5,C,8.4e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,8.4e-06,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000008 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:75.C,,,111.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112.C,,,112.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,0.055556,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:25.C,,,112.25,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:5.C,,,112.5,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:75.C,,,112.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.113.C,,,113.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,0.055556,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.VY2.14JUL25.110.C,,,110.0,C,0.8203494,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203494,14JUL25,,0.138889,0.6758976779918313,0.6758976779918313,0.9994362244349655,62.964482139402826,0.007884098649574369,4.228924130167015,0.000740117810191809,0.04662742204208397,-0.007146335845060504,11.613116951405315,-9.56864461007534,-23.28271019835615,-979.0821030911014,702.9805134357229,8668.15708905231,523.970947888247,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:25.C,,,110.25,C,0.5719105,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5719105,14JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.C,,,110.5,C,0.333999,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.333999,14JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.C,,,110.75,C,0.142877,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.142877,14JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.C,,,111.0,C,0.0406116,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0406116,14JUL25,,0.138889,0.7222257433423617,0.7222257433423617,0.2521971052021199,15.888417627733554,1.1861107969420448,5.76690159491188,0.11897783851662094,7.49560382654712,-1.2275541302986106,73.42011541167024,295.1006465640377,767.2648079600388,-1630.7630133801188,7281.383425156989,-117408.95103240079,5427.224940519099,True,,bachelier_v1.0
