key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.8125,110.828125,,F,,,,,1000,1000,0.0,110.8203125,110820312.5,22.227,111023665.273,calculated,110.8203125,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN2.11JUL25.110.C,,,110.0,C,0.8203005,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.8203005,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:25.C,,,110.25,C,0.5703197,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.5703197,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:5.C,,,110.5,C,0.3213117,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.3213117,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.110:75.C,,,110.75,C,0.1019278,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.1019278,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111.C,,,111.0,C,0.0099335,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0099335,11JUL25,,,,,,,,,,,,,,,,,,,False,'<=' not supported between instances of 'NoneType' and 'int',
XCME.ZN2.11JUL25.111:25.C,,,111.25,C,0.0003244,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0003244,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000324 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:5.C,,,111.5,C,8.4e-06,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,8.4e-06,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000008 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.111:75.C,,,111.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112.C,,,112.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:25.C,,,112.25,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:5.C,,,112.5,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.112:75.C,,,112.75,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
XCME.ZN2.11JUL25.113.C,,,113.0,C,0.0,,,,0,0,0.0,,,22.227,111023665.273,adjtheor,0.0,11JUL25,,,,,,,,,,,,,,,,,,,False,Market price 0.000000 below minimum safeguard 0.001953,
