symbol,vtexp
XCME.ZN.N.G.21JUL25,0.039583
XCME.ZN.N.G.22JUL25,1.039583
XCME.ZN.N.G.23JUL25,2.039583
XCME.ZN.N.G.24JUL25,3.039583
XCME.ZN.N.G.AUG25,4.143750
XCME.ZN.N.G.28JUL25,5.039583
XCME.ZN.N.G.29JUL25,6.038889
XCME.ZN.N.G.30JUL25,7.038889
XCME.ZN.N.G.31JUL25,8.038889
XCME.ZN.N.G.01AUG25,9.143056
