symbol,vtexp
XCME.ZN.N.G.31JUL25,0.887500
XCME.ZN.N.G.01AUG25,1.991667
XCME.ZN.N.G.04AUG25,2.887500
XCME.ZN.N.G.05AUG25,3.887500
XCME.ZN.N.G.06AUG25,4.887500
XCME.ZN.N.G.07AUG25,5.886806
XCME.ZN.N.G.08AUG25,6.990972
XCME.ZN.N.G.11AUG25,7.886806
XCME.ZN.N.G.12AUG25,8.886806
XCME.ZN.N.G.13AUG25,9.886806
