symbol,vtexp
XCME.ZN.N.G.30JUL25,0.316667
XCME.ZN.N.G.31JUL25,1.315972
XCME.ZN.N.G.01AUG25,2.420139
XCME.ZN.N.G.04AUG25,3.315972
XCME.ZN.N.G.05AUG25,4.315972
XCME.ZN.N.G.06AUG25,5.315972
XCME.ZN.N.G.07AUG25,6.315972
XCME.ZN.N.G.08AUG25,7.420139
XCME.ZN.N.G.11AUG25,8.315972
XCME.ZN.N.G.12AUG25,9.315278
