symbol,vtexp
XCME.ZN.N.G.23JUL25,0.565278
XCME.ZN.N.G.24JUL25,1.565278
XCME.ZN.N.G.AUG25,2.669444
XCME.ZN.N.G.28JUL25,3.565278
XCME.ZN.N.G.29JUL25,4.565278
XCME.ZN.N.G.30JUL25,5.564583
XCME.ZN.N.G.31JUL25,6.564583
XCME.ZN.N.G.01AUG25,7.668750
XCME.ZN.N.G.04AUG25,8.564583
XCME.ZN.N.G.05AUG25,9.564583
