symbol,vtexp
XCME.ZN.N.G.29JUL25,0.051389
XCME.ZN.N.G.30JUL25,1.051389
XCME.ZN.N.G.31JUL25,2.051389
XCME.ZN.N.G.01AUG25,3.155556
XCME.ZN.N.G.04AUG25,4.050694
XCME.ZN.N.G.05AUG25,5.050694
XCME.ZN.N.G.06AUG25,6.050694
XCME.ZN.N.G.07AUG25,7.050694
XCME.ZN.N.G.08AUG25,8.154861
XCME.ZN.N.G.11AUG25,9.050694
