symbol,vtexp
XCME.ZN.N.G.31JUL25,0.638889
XCME.ZN.N.G.01AUG25,1.743056
XCME.ZN.N.G.04AUG25,2.638889
XCME.ZN.N.G.05AUG25,3.638889
XCME.ZN.N.G.06AUG25,4.638889
XCME.ZN.N.G.07AUG25,5.638194
XCME.ZN.N.G.08AUG25,6.742361
XCME.ZN.N.G.11AUG25,7.638194
XCME.ZN.N.G.12AUG25,8.638194
XCME.ZN.N.G.13AUG25,9.638194
