symbol,vtexp
XCME.ZN.N.G.23JUL25,0.381944
XCME.ZN.N.G.24JUL25,1.381944
XCME.ZN.N.G.AUG25,2.486111
XCME.ZN.N.G.28JUL25,3.381944
XCME.ZN.N.G.29JUL25,4.381250
XCME.ZN.N.G.30JUL25,5.381250
XCME.ZN.N.G.31JUL25,6.381250
XCME.ZN.N.G.01AUG25,7.485417
XCME.ZN.N.G.04AUG25,8.381250
XCME.ZN.N.G.05AUG25,9.381250
