symbol,vtexp
XCME.ZN.N.G.21JUL25,0.883333
XCME.ZN.N.G.22JUL25,1.883333
XCME.ZN.N.G.23JUL25,2.883333
XCME.ZN.N.G.24JUL25,3.883333
XCME.ZN.N.G.25JUL25,4.987500
XCME.ZN.N.G.28JUL25,5.883333
XCME.ZN.N.G.29JUL25,6.883333
XCME.ZN.N.G.30JUL25,7.882639
XCME.ZN.N.G.31JUL25,8.882639
XCME.ZN.N.G.01AUG25,9.986806
