symbol,vtexp
XCME.ZN.N.G.29JUL25,0.039583
XCME.ZN.N.G.30JUL25,1.039583
XCME.ZN.N.G.31JUL25,2.039583
XCME.ZN.N.G.01AUG25,3.143750
XCME.ZN.N.G.04AUG25,4.039583
XCME.ZN.N.G.05AUG25,5.039583
XCME.ZN.N.G.06AUG25,6.039583
XCME.ZN.N.G.07AUG25,7.039583
XCME.ZN.N.G.08AUG25,8.143056
XCME.ZN.N.G.11AUG25,9.038889
