symbol,vtexp
XCME.ZN.N.G.21JUL25,0.200694
XCME.ZN.N.G.22JUL25,1.200694
XCME.ZN.N.G.23JUL25,2.200694
XCME.ZN.N.G.24JUL25,3.200694
XCME.ZN.N.G.AUG25,4.304861
XCME.ZN.N.G.28JUL25,5.200000
XCME.ZN.N.G.29JUL25,6.200000
XCME.ZN.N.G.30JUL25,7.200000
XCME.ZN.N.G.31JUL25,8.200000
XCME.ZN.N.G.01AUG25,9.304167
