symbol,vtexp
XCME.ZN.N.G.01AUG25,0.128472
XCME.ZN.N.G.04AUG25,1.024306
XCME.ZN.N.G.05AUG25,2.024306
XCME.ZN.N.G.06AUG25,3.024306
XCME.ZN.N.G.07AUG25,4.024306
XCME.ZN.N.G.08AUG25,5.128472
XCME.ZN.N.G.11AUG25,6.024306
XCME.ZN.N.G.12AUG25,7.023611
XCME.ZN.N.G.13AUG25,8.023611
XCME.ZN.N.G.14AUG25,9.023611
