symbol,vtexp
XCME.ZN.N.G.28JUL25,0.479861
XCME.ZN.N.G.29JUL25,1.479861
XCME.ZN.N.G.30JUL25,2.479861
XCME.ZN.N.G.31JUL25,3.479861
XCME.ZN.N.G.01AUG25,4.584028
XCME.ZN.N.G.04AUG25,5.479167
XCME.ZN.N.G.05AUG25,6.479167
XCME.ZN.N.G.06AUG25,7.479167
XCME.ZN.N.G.07AUG25,8.479167
XCME.ZN.N.G.08AUG25,9.582639
