symbol,vtexp
XCME.ZN.N.G.23JUL25,0.496528
XCME.ZN.N.G.24JUL25,1.496528
XCME.ZN.N.G.AUG25,2.600694
XCME.ZN.N.G.28JUL25,3.496528
XCME.ZN.N.G.29JUL25,4.496528
XCME.ZN.N.G.30JUL25,5.496528
XCME.ZN.N.G.31JUL25,6.495833
XCME.ZN.N.G.01AUG25,7.600000
XCME.ZN.N.G.04AUG25,8.495833
XCME.ZN.N.G.05AUG25,9.495833
