symbol,vtexp
XCME.ZN.N.G.22JUL25,0.926389
XCME.ZN.N.G.23JUL25,1.926389
XCME.ZN.N.G.24JUL25,2.926389
XCME.ZN.N.G.AUG25,4.030556
XCME.ZN.N.G.28JUL25,4.926389
XCME.ZN.N.G.29JUL25,5.925694
XCME.ZN.N.G.30JUL25,6.925694
XCME.ZN.N.G.31JUL25,7.925694
XCME.ZN.N.G.01AUG25,9.029861
XCME.ZN.N.G.04AUG25,9.925694
