symbol,vtexp
XCME.ZN.N.G.23JUL25,0.172917
XCME.ZN.N.G.24JUL25,1.172917
XCME.ZN.N.G.AUG25,2.277083
XCME.ZN.N.G.28JUL25,3.172917
XCME.ZN.N.G.29JUL25,4.172222
XCME.ZN.N.G.30JUL25,5.172222
XCME.ZN.N.G.31JUL25,6.172222
XCME.ZN.N.G.01AUG25,7.276389
XCME.ZN.N.G.04AUG25,8.172222
XCME.ZN.N.G.05AUG25,9.172222
