symbol,vtexp
XCME.ZN.N.G.24JUL25,0.736806
XCME.ZN.N.G.AUG25,1.840972
XCME.ZN.N.G.28JUL25,2.736806
XCME.ZN.N.G.29JUL25,3.736806
XCME.ZN.N.G.30JUL25,4.736806
XCME.ZN.N.G.31JUL25,5.736111
XCME.ZN.N.G.01AUG25,6.840278
XCME.ZN.N.G.04AUG25,7.736111
XCME.ZN.N.G.05AUG25,8.736111
XCME.ZN.N.G.06AUG25,9.736111
