symbol,vtexp
XCME.ZN.N.G.24JUL25,0.813194
XCME.ZN.N.G.AUG25,1.917361
XCME.ZN.N.G.28JUL25,2.813194
XCME.ZN.N.G.29JUL25,3.812500
XCME.ZN.N.G.30JUL25,4.812500
XCME.ZN.N.G.31JUL25,5.812500
XCME.ZN.N.G.01AUG25,6.916667
XCME.ZN.N.G.04AUG25,7.812500
XCME.ZN.N.G.05AUG25,8.812500
XCME.ZN.N.G.06AUG25,9.812500
