symbol,vtexp
XCME.ZN.N.G.23JUL25,0.093056
XCME.ZN.N.G.24JUL25,1.093056
XCME.ZN.N.G.AUG25,2.197222
XCME.ZN.N.G.28JUL25,3.092361
XCME.ZN.N.G.29JUL25,4.092361
XCME.ZN.N.G.30JUL25,5.092361
XCME.ZN.N.G.31JUL25,6.092361
XCME.ZN.N.G.01AUG25,7.196528
XCME.ZN.N.G.04AUG25,8.092361
XCME.ZN.N.G.05AUG25,9.092361
