symbol,vtexp
XCME.ZN.N.G.21JUL25,0.086111
XCME.ZN.N.G.22JUL25,1.085417
XCME.ZN.N.G.23JUL25,2.085417
XCME.ZN.N.G.24JUL25,3.085417
XCME.ZN.N.G.AUG25,4.189583
XCME.ZN.N.G.28JUL25,5.085417
XCME.ZN.N.G.29JUL25,6.085417
XCME.ZN.N.G.30JUL25,7.085417
XCME.ZN.N.G.31JUL25,8.085417
XCME.ZN.N.G.01AUG25,9.188889
