symbol,vtexp
XCME.ZN.N.G.23JUL25,0.450694
XCME.ZN.N.G.24JUL25,1.450694
XCME.ZN.N.G.AUG25,2.554861
XCME.ZN.N.G.28JUL25,3.450694
XCME.ZN.N.G.29JUL25,4.450694
XCME.ZN.N.G.30JUL25,5.450694
XCME.ZN.N.G.31JUL25,6.450000
XCME.ZN.N.G.01AUG25,7.554167
XCME.ZN.N.G.04AUG25,8.450000
XCME.ZN.N.G.05AUG25,9.450000
