symbol,vtexp
XCME.ZN.N.G.30JUL25,0.500000
XCME.ZN.N.G.31JUL25,1.500000
XCME.ZN.N.G.01AUG25,2.604167
XCME.ZN.N.G.04AUG25,3.500000
XCME.ZN.N.G.05AUG25,4.500000
XCME.ZN.N.G.06AUG25,5.499306
XCME.ZN.N.G.07AUG25,6.499306
XCME.ZN.N.G.08AUG25,7.603472
XCME.ZN.N.G.11AUG25,8.499306
XCME.ZN.N.G.12AUG25,9.499306
