symbol,vtexp
XCME.ZN.N.G.28JUL25,0.163889
XCME.ZN.N.G.29JUL25,1.163889
XCME.ZN.N.G.30JUL25,2.163889
XCME.ZN.N.G.31JUL25,3.163889
XCME.ZN.N.G.01AUG25,4.268056
XCME.ZN.N.G.04AUG25,5.163889
XCME.ZN.N.G.05AUG25,6.163889
XCME.ZN.N.G.06AUG25,7.163194
XCME.ZN.N.G.07AUG25,8.163194
XCME.ZN.N.G.08AUG25,9.267361
