symbol,vtexp
XCME.ZN.N.G.30JUL25,0.202083
XCME.ZN.N.G.31JUL25,1.201389
XCME.ZN.N.G.01AUG25,2.305556
XCME.ZN.N.G.04AUG25,3.201389
XCME.ZN.N.G.05AUG25,4.201389
XCME.ZN.N.G.06AUG25,5.201389
XCME.ZN.N.G.07AUG25,6.201389
XCME.ZN.N.G.08AUG25,7.305556
XCME.ZN.N.G.11AUG25,8.201389
XCME.ZN.N.G.12AUG25,9.200694
