symbol,vtexp
XCME.ZN.N.G.28JUL25,0.271528
XCME.ZN.N.G.29JUL25,1.271528
XCME.ZN.N.G.30JUL25,2.271528
XCME.ZN.N.G.31JUL25,3.271528
XCME.ZN.N.G.01AUG25,4.375694
XCME.ZN.N.G.04AUG25,5.270833
XCME.ZN.N.G.05AUG25,6.270833
XCME.ZN.N.G.06AUG25,7.270833
XCME.ZN.N.G.07AUG25,8.270833
XCME.ZN.N.G.08AUG25,9.375000
