symbol,vtexp
XCME.ZN.N.G.01AUG25,0.231944
XCME.ZN.N.G.04AUG25,1.127778
XCME.ZN.N.G.05AUG25,2.127778
XCME.ZN.N.G.06AUG25,3.127778
XCME.ZN.N.G.07AUG25,4.127083
XCME.ZN.N.G.08AUG25,5.231250
XCME.ZN.N.G.11AUG25,6.127083
XCME.ZN.N.G.12AUG25,7.127083
XCME.ZN.N.G.13AUG25,8.127083
XCME.ZN.N.G.14AUG25,9.127083
