symbol,vtexp
XCME.ZN.N.G.31JUL25,0.875694
XCME.ZN.N.G.01AUG25,1.979861
XCME.ZN.N.G.04AUG25,2.875694
XCME.ZN.N.G.05AUG25,3.875694
XCME.ZN.N.G.06AUG25,4.875694
XCME.ZN.N.G.07AUG25,5.875000
XCME.ZN.N.G.08AUG25,6.979167
XCME.ZN.N.G.11AUG25,7.875000
XCME.ZN.N.G.12AUG25,8.875000
XCME.ZN.N.G.13AUG25,9.875000
