symbol,vtexp
XCME.ZN.N.G.01AUG25,0.312500
XCME.ZN.N.G.04AUG25,1.208333
XCME.ZN.N.G.05AUG25,2.207639
XCME.ZN.N.G.06AUG25,3.207639
XCME.ZN.N.G.07AUG25,4.207639
XCME.ZN.N.G.08AUG25,5.311806
XCME.ZN.N.G.11AUG25,6.207639
XCME.ZN.N.G.12AUG25,7.207639
XCME.ZN.N.G.13AUG25,8.206944
XCME.ZN.N.G.14AUG25,9.206944
