symbol,vtexp
XCME.ZN.N.G.31JUL25,0.745139
XCME.ZN.N.G.01AUG25,1.849306
XCME.ZN.N.G.04AUG25,2.745139
XCME.ZN.N.G.05AUG25,3.745139
XCME.ZN.N.G.06AUG25,4.745139
XCME.ZN.N.G.07AUG25,5.745139
XCME.ZN.N.G.08AUG25,6.848611
XCME.ZN.N.G.11AUG25,7.744444
XCME.ZN.N.G.12AUG25,8.744444
XCME.ZN.N.G.13AUG25,9.744444
