symbol,vtexp
XCME.ZN.N.G.24JUL25,0.759722
XCME.ZN.N.G.AUG25,1.863889
XCME.ZN.N.G.28JUL25,2.759722
XCME.ZN.N.G.29JUL25,3.759722
XCME.ZN.N.G.30JUL25,4.759722
XCME.ZN.N.G.31JUL25,5.759722
XCME.ZN.N.G.01AUG25,6.863889
XCME.ZN.N.G.04AUG25,7.759028
XCME.ZN.N.G.05AUG25,8.759028
XCME.ZN.N.G.06AUG25,9.759028
