symbol,vtexp
XCME.ZN.N.G.31JUL25,0.663194
XCME.ZN.N.G.01AUG25,1.767361
XCME.ZN.N.G.04AUG25,2.663194
XCME.ZN.N.G.05AUG25,3.663194
XCME.ZN.N.G.06AUG25,4.663194
XCME.ZN.N.G.07AUG25,5.662500
XCME.ZN.N.G.08AUG25,6.766667
XCME.ZN.N.G.11AUG25,7.662500
XCME.ZN.N.G.12AUG25,8.662500
XCME.ZN.N.G.13AUG25,9.661806
