symbol,vtexp
XCME.ZN.N.G.22JUL25,0.845139
XCME.ZN.N.G.23JUL25,1.845139
XCME.ZN.N.G.24JUL25,2.845139
XCME.ZN.N.G.AUG25,3.948611
XCME.ZN.N.G.28JUL25,4.844444
XCME.ZN.N.G.29JUL25,5.844444
XCME.ZN.N.G.30JUL25,6.844444
XCME.ZN.N.G.31JUL25,7.844444
XCME.ZN.N.G.01AUG25,8.948611
XCME.ZN.N.G.04AUG25,9.844444
