symbol,vtexp
XCME.ZN.N.G.01AUG25,0.197917
XCME.ZN.N.G.04AUG25,1.093056
XCME.ZN.N.G.05AUG25,2.093056
XCME.ZN.N.G.06AUG25,3.093056
XCME.ZN.N.G.07AUG25,4.093056
XCME.ZN.N.G.08AUG25,5.197222
XCME.ZN.N.G.11AUG25,6.093056
XCME.ZN.N.G.12AUG25,7.093056
XCME.ZN.N.G.13AUG25,8.093056
XCME.ZN.N.G.14AUG25,9.093056
