symbol,vtexp
XCME.ZN.N.G.04AUG25,0.656944
XCME.ZN.N.G.05AUG25,1.656944
XCME.ZN.N.G.06AUG25,2.656944
XCME.ZN.N.G.07AUG25,3.656944
XCME.ZN.N.G.08AUG25,4.760417
XCME.ZN.N.G.11AUG25,5.656250
XCME.ZN.N.G.12AUG25,6.656250
XCME.ZN.N.G.13AUG25,7.656250
XCME.ZN.N.G.14AUG25,8.656250
XCME.ZN.N.G.15AUG25,9.760417
