symbol,vtexp
XCME.ZN.N.G.24JUL25,0.110417
XCME.ZN.N.G.AUG25,1.214583
XCME.ZN.N.G.28JUL25,2.110417
XCME.ZN.N.G.29JUL25,3.110417
XCME.ZN.N.G.30JUL25,4.109722
XCME.ZN.N.G.31JUL25,5.109722
XCME.ZN.N.G.01AUG25,6.213889
XCME.ZN.N.G.04AUG25,7.109722
XCME.ZN.N.G.05AUG25,8.109722
XCME.ZN.N.G.06AUG25,9.109722
