symbol,vtexp
XCME.ZN.N.G.31JUL25,0.627083
XCME.ZN.N.G.01AUG25,1.731250
XCME.ZN.N.G.04AUG25,2.627083
XCME.ZN.N.G.05AUG25,3.626389
XCME.ZN.N.G.06AUG25,4.626389
XCME.ZN.N.G.07AUG25,5.626389
XCME.ZN.N.G.08AUG25,6.730556
XCME.ZN.N.G.11AUG25,7.626389
XCME.ZN.N.G.12AUG25,8.625694
XCME.ZN.N.G.13AUG25,9.625694
