symbol,vtexp
XCME.ZN.N.G.01AUG25,0.265972
XCME.ZN.N.G.04AUG25,1.161806
XCME.ZN.N.G.05AUG25,2.161806
XCME.ZN.N.G.06AUG25,3.161806
XCME.ZN.N.G.07AUG25,4.161806
XCME.ZN.N.G.08AUG25,5.265972
XCME.ZN.N.G.11AUG25,6.161111
XCME.ZN.N.G.12AUG25,7.161111
XCME.ZN.N.G.13AUG25,8.161111
XCME.ZN.N.G.14AUG25,9.161111
