symbol,vtexp
XCME.ZN.N.G.04AUG25,0.690972
XCME.ZN.N.G.05AUG25,1.690972
XCME.ZN.N.G.06AUG25,2.690972
XCME.ZN.N.G.07AUG25,3.690972
XCME.ZN.N.G.08AUG25,4.795139
XCME.ZN.N.G.11AUG25,5.690972
XCME.ZN.N.G.12AUG25,6.690972
XCME.ZN.N.G.13AUG25,7.690972
XCME.ZN.N.G.14AUG25,8.690278
XCME.ZN.N.G.15AUG25,9.794444
