symbol,vtexp
XCME.ZN.N.G.23JUL25,0.255556
XCME.ZN.N.G.24JUL25,1.255556
XCME.ZN.N.G.AUG25,2.359722
XCME.ZN.N.G.28JUL25,3.255556
XCME.ZN.N.G.29JUL25,4.254861
XCME.ZN.N.G.30JUL25,5.254861
XCME.ZN.N.G.31JUL25,6.254861
XCME.ZN.N.G.01AUG25,7.359028
XCME.ZN.N.G.04AUG25,8.254861
XCME.ZN.N.G.05AUG25,9.254861
