symbol,vtexp
XCME.ZN.N.G.30JUL25,0.236111
XCME.ZN.N.G.31JUL25,1.236111
XCME.ZN.N.G.01AUG25,2.340278
XCME.ZN.N.G.04AUG25,3.236111
XCME.ZN.N.G.05AUG25,4.236111
XCME.ZN.N.G.06AUG25,5.235417
XCME.ZN.N.G.07AUG25,6.235417
XCME.ZN.N.G.08AUG25,7.339583
XCME.ZN.N.G.11AUG25,8.235417
XCME.ZN.N.G.12AUG25,9.235417
