symbol,vtexp
XCME.ZN.N.G.23JUL25,0.266667
XCME.ZN.N.G.24JUL25,1.266667
XCME.ZN.N.G.AUG25,2.370833
XCME.ZN.N.G.28JUL25,3.266667
XCME.ZN.N.G.29JUL25,4.266667
XCME.ZN.N.G.30JUL25,5.266667
XCME.ZN.N.G.31JUL25,6.266667
XCME.ZN.N.G.01AUG25,7.370833
XCME.ZN.N.G.04AUG25,8.265972
XCME.ZN.N.G.05AUG25,9.265972
