symbol,vtexp
XCME.ZN.N.G.23JUL25,0.519444
XCME.ZN.N.G.24JUL25,1.519444
XCME.ZN.N.G.AUG25,2.623611
XCME.ZN.N.G.28JUL25,3.519444
XCME.ZN.N.G.29JUL25,4.519444
XCME.ZN.N.G.30JUL25,5.519444
XCME.ZN.N.G.31JUL25,6.518750
XCME.ZN.N.G.01AUG25,7.622917
XCME.ZN.N.G.04AUG25,8.518750
XCME.ZN.N.G.05AUG25,9.518750
