symbol,vtexp
XCME.ZN.N.G.23JUL25,0.301389
XCME.ZN.N.G.24JUL25,1.301389
XCME.ZN.N.G.AUG25,2.405556
XCME.ZN.N.G.28JUL25,3.301389
XCME.ZN.N.G.29JUL25,4.301389
XCME.ZN.N.G.30JUL25,5.300694
XCME.ZN.N.G.31JUL25,6.300694
XCME.ZN.N.G.01AUG25,7.404861
XCME.ZN.N.G.04AUG25,8.300694
XCME.ZN.N.G.05AUG25,9.300694
