symbol,vtexp
XCME.ZN.N.G.30JUL25,0.944444
XCME.ZN.N.G.31JUL25,1.944444
XCME.ZN.N.G.01AUG25,3.048611
XCME.ZN.N.G.04AUG25,3.943750
XCME.ZN.N.G.05AUG25,4.943750
XCME.ZN.N.G.06AUG25,5.943750
XCME.ZN.N.G.07AUG25,6.943750
XCME.ZN.N.G.08AUG25,8.047917
XCME.ZN.N.G.11AUG25,8.943056
XCME.ZN.N.G.12AUG25,9.943056
