symbol,vtexp
XCME.ZN.N.G.31JUL25,0.828472
XCME.ZN.N.G.01AUG25,1.932639
XCME.ZN.N.G.04AUG25,2.828472
XCME.ZN.N.G.05AUG25,3.827778
XCME.ZN.N.G.06AUG25,4.827778
XCME.ZN.N.G.07AUG25,5.827778
XCME.ZN.N.G.08AUG25,6.931944
XCME.ZN.N.G.11AUG25,7.827778
XCME.ZN.N.G.12AUG25,8.827778
XCME.ZN.N.G.13AUG25,9.827083
