symbol,vtexp
XCME.ZN.N.G.23JUL25,0.622917
XCME.ZN.N.G.24JUL25,1.622222
XCME.ZN.N.G.AUG25,2.726389
XCME.ZN.N.G.28JUL25,3.622222
XCME.ZN.N.G.29JUL25,4.622222
XCME.ZN.N.G.30JUL25,5.622222
XCME.ZN.N.G.31JUL25,6.622222
XCME.ZN.N.G.01AUG25,7.726389
XCME.ZN.N.G.04AUG25,8.622222
XCME.ZN.N.G.05AUG25,9.621528
