symbol,vtexp
XCME.ZN.N.G.30JUL25,0.668056
XCME.ZN.N.G.31JUL25,1.668056
XCME.ZN.N.G.01AUG25,2.772222
XCME.ZN.N.G.04AUG25,3.668056
XCME.ZN.N.G.05AUG25,4.668056
XCME.ZN.N.G.06AUG25,5.668056
XCME.ZN.N.G.07AUG25,6.668056
XCME.ZN.N.G.08AUG25,7.771528
XCME.ZN.N.G.11AUG25,8.667361
XCME.ZN.N.G.12AUG25,9.667361
