symbol,vtexp
XCME.ZN.N.G.22JUL25,0.891667
XCME.ZN.N.G.23JUL25,1.891667
XCME.ZN.N.G.24JUL25,2.891667
XCME.ZN.N.G.AUG25,3.995833
XCME.ZN.N.G.28JUL25,4.891667
XCME.ZN.N.G.29JUL25,5.891667
XCME.ZN.N.G.30JUL25,6.891667
XCME.ZN.N.G.31JUL25,7.890972
XCME.ZN.N.G.01AUG25,8.995139
XCME.ZN.N.G.04AUG25,9.890972
