symbol,vtexp
XCME.ZN.N.G.30JUL25,0.213194
XCME.ZN.N.G.31JUL25,1.213194
XCME.ZN.N.G.01AUG25,2.317361
XCME.ZN.N.G.04AUG25,3.213194
XCME.ZN.N.G.05AUG25,4.213194
XCME.ZN.N.G.06AUG25,5.212500
XCME.ZN.N.G.07AUG25,6.212500
XCME.ZN.N.G.08AUG25,7.316667
XCME.ZN.N.G.11AUG25,8.212500
XCME.ZN.N.G.12AUG25,9.212500
