symbol,vtexp
XCME.ZN.N.G.01AUG25,0.209028
XCME.ZN.N.G.04AUG25,1.104861
XCME.ZN.N.G.05AUG25,2.104861
XCME.ZN.N.G.06AUG25,3.104861
XCME.ZN.N.G.07AUG25,4.104861
XCME.ZN.N.G.08AUG25,5.208333
XCME.ZN.N.G.11AUG25,6.104167
XCME.ZN.N.G.12AUG25,7.104167
XCME.ZN.N.G.13AUG25,8.104167
XCME.ZN.N.G.14AUG25,9.104167
