symbol,vtexp
XCME.ZN.N.G.30JUL25,0.190278
XCME.ZN.N.G.31JUL25,1.190278
XCME.ZN.N.G.01AUG25,2.294444
XCME.ZN.N.G.04AUG25,3.190278
XCME.ZN.N.G.05AUG25,4.190278
XCME.ZN.N.G.06AUG25,5.189583
XCME.ZN.N.G.07AUG25,6.189583
XCME.ZN.N.G.08AUG25,7.293750
XCME.ZN.N.G.11AUG25,8.189583
XCME.ZN.N.G.12AUG25,9.189583
