symbol,vtexp
XCME.ZN.N.G.30JUL25,0.396528
XCME.ZN.N.G.31JUL25,1.396528
XCME.ZN.N.G.01AUG25,2.500694
XCME.ZN.N.G.04AUG25,3.396528
XCME.ZN.N.G.05AUG25,4.396528
XCME.ZN.N.G.06AUG25,5.396528
XCME.ZN.N.G.07AUG25,6.396528
XCME.ZN.N.G.08AUG25,7.500000
XCME.ZN.N.G.11AUG25,8.395833
XCME.ZN.N.G.12AUG25,9.395833
