symbol,vtexp
XCME.ZN.N.G.24JUL25,0.840278
XCME.ZN.N.G.AUG25,1.944444
XCME.ZN.N.G.28JUL25,2.840278
XCME.ZN.N.G.29JUL25,3.840278
XCME.ZN.N.G.30JUL25,4.840278
XCME.ZN.N.G.31JUL25,5.839583
XCME.ZN.N.G.01AUG25,6.943750
XCME.ZN.N.G.04AUG25,7.839583
XCME.ZN.N.G.05AUG25,8.839583
XCME.ZN.N.G.06AUG25,9.839583
