symbol,vtexp
XCME.ZN.N.G.01AUG25,0.358333
XCME.ZN.N.G.04AUG25,1.253472
XCME.ZN.N.G.05AUG25,2.253472
XCME.ZN.N.G.06AUG25,3.253472
XCME.ZN.N.G.07AUG25,4.253472
XCME.ZN.N.G.08AUG25,5.357639
XCME.ZN.N.G.11AUG25,6.253472
XCME.ZN.N.G.12AUG25,7.253472
XCME.ZN.N.G.13AUG25,8.253472
XCME.ZN.N.G.14AUG25,9.252778
